Longitude,Latitude,Centroid,Stasiun,time,PU GPM,CH GPM,Rasio,Kategori,PU GSMaP,CH GSMaP,Rasio.1,Kategori.1,PU Stasiun,CH Stasiun,Rasio.2,Kategori.2,Unnamed: 17,Unnamed: 18,Unnamed: 19
99.25539406,1.462173769,centroid_61,Stasiun Meteorologi FL Tobing,2017-03-26,163.1106767,228.417965465,1.4,Hujan Lebat,123.5654364,51.39464513899998,0.42,Hujan Ringan,312.0545353,0.0,0,Tidak terdefenisi,,,
97.69687318,3.337364305,centroid_62,Stasiun Geofisika Aceh Selatan,2017-06-11,124.3881682,69.34739869299995,0.56,Hujan Lebat,138.1175357,68.35412928599997,0.49,Hujan Ringan,146.3624163,0.0,0,Tidak terdefenisi,,,
97.30423609,3.834385226,centroid_63,Stasiun Geofisika Aceh Selatan,2020-07-28,114.7191486,99.0743762649999,0.86,Hujan Lebat,159.5916526,101.17264820000004,0.63,Hujan Lebat,146.3624163,0.0,0,Tidak terdefenisi,,,
97.39454421,3.932667809,centroid_64,Stasiun Geofisika Aceh Selatan,2014-10-19,125.0602827,115.25724366,0.92,Hujan Lebat,170.4193578,68.53853969999993,0.4,Hujan Ringan,146.3624163,22.0,0,Tidak terdefenisi,,,
97.39454421,3.932667809,centroid_65,Stasiun Geofisika Aceh Selatan,2017-01-18,125.0602827,147.759088652,1.18,Hujan Lebat,170.4193578,48.840382069999926,0.29,Hujan Ringan,146.3624163,1.0000000000000178,0,Tidak terdefenisi,,,
96.89564714,4.59306268,centroid_66,Stasiun Meteorologi Malikussaleh,2013-05-06,103.9307739,60.68950853999994,0.58,Hujan Lebat,133.36904,28.02334367999997,0.21,Hujan Ringan,162.2495247,0.0,0,Tidak terdefenisi,,,
96.74042861,4.554564191,centroid_67,Stasiun Meteorologi Malikussaleh,2017-02-26,105.8128368,63.78835967319996,0.6,Hujan Lebat,112.365755,11.100066803999914,0.1,Tidak terdefenisi,162.2495247,3.7,0,Tidak terdefenisi,,,
96.89189209,4.593190752,centroid_68,Stasiun Meteorologi Malikussaleh,2011-04-27,103.9307739,55.81803042299998,0.54,Hujan Lebat,133.36904,45.88503291999996,0.34,Hujan Ringan,162.2495247,0.0,0,Tidak terdefenisi,,,
96.73905901,4.555534048,centroid_69,Stasiun Meteorologi Malikussaleh,2015-04-12,105.8128368,105.10352325399998,0.99,Hujan Lebat,112.365755,51.36092936599992,0.46,Hujan Ringan,162.2495247,1.0,0,Tidak terdefenisi,,,
96.94032304,4.746483996,centroid_70,Stasiun Meteorologi Malikussaleh,2021-01-16,113.4868517,87.59409461403999,0.77,Hujan Lebat,196.9924133,105.19177237,0.53,Hujan Lebat,162.2495247,1.2999999999999912,0,Tidak terdefenisi,,,
96.7692251,4.870409729,centroid_71,Stasiun Meteorologi Malikussaleh,2014-10-04,113.4219973,48.05558634000008,0.42,Hujan Ringan,190.4560317,47.75737752999996,0.25,Hujan Ringan,162.2495247,17.0,0,Tidak terdefenisi,,,
95.90757389,5.031827217,centroid_72,Stasiun Klimatologi Aceh Besar,2012-05-05,123.8394085,4.395539877000077,0.04,Tidak terdefenisi,148.11771,0.13535976,0.0,Tidak terdefenisi,157.4188455,15.0,0,Tidak terdefenisi,,,
96.05075186,5.069682539,centroid_73,Stasiun Klimatologi Aceh Besar,2011-03-10,134.1730999,138.88302634930017,1.04,Hujan Lebat,169.1451995,49.709350870999984,0.29,Hujan Ringan,157.4188455,57.0,0,Tidak terdefenisi,,,
96.57996789,5.007461603,centroid_74,Stasiun Meteorologi Malikussaleh,2013-01-02,140.5173126,76.55064853399986,0.54,Hujan Lebat,267.1974292,25.053190547000067,0.09,Tidak terdefenisi,162.2495247,3.0,0,Tidak terdefenisi,,,
96.94779587,5.032898559,centroid_75,Stasiun Meteorologi Malikussaleh,2020-06-12,159.9250685,57.41737752500013,0.36,Hujan Ringan,270.3349582,52.33791894000003,0.19,Hujan Ringan,162.2495247,23.299999999999983,0,Tidak terdefenisi,,,
95.90165571,5.104191246,centroid_76,Stasiun Klimatologi Aceh Besar,2017-02-26,140.4090161,111.23180312099988,0.79,Hujan Lebat,233.269461,47.01610180000003,0.2,Hujan Ringan,157.4188455,11.6,0,Tidak terdefenisi,,,
95.69576434,5.252141559,centroid_77,Stasiun Klimatologi Aceh Besar,2016-01-27,157.9441216,439.6213453369999,2.78,Hujan Lebat,295.4085871,54.19229372000001,0.18,Hujan Ringan,157.4188455,36.000000000000014,0,Tidak terdefenisi,,,
95.69152594,5.25507941,centroid_78,Stasiun Klimatologi Aceh Besar,2013-01-02,157.9441216,71.9053916679999,0.46,Hujan Ringan,295.4085871,37.680590270000025,0.13,Hujan Ringan,157.4188455,3.0,0,Tidak terdefenisi,,,
95.68037114,5.268709427,centroid_79,Stasiun Klimatologi Aceh Besar,2017-01-19,157.9441216,167.41154825099994,1.06,Hujan Lebat,295.4085871,175.59081512,0.59,Hujan Lebat,157.4188455,57.3,0,Tidak terdefenisi,,,
98.98222503,2.97536386,centroid_80,Stasiun Geofisika Deli Serdang,2017-12-01,135.6778295,84.18814374399997,0.62,Hujan Lebat,158.6854431,14.766170753999836,0.09,Tidak terdefenisi,197.6505797,0.2,0,Tidak terdefenisi,,,
98.09332354,3.123493178,centroid_81,Stasiun Geofisika Deli Serdang,2012-04-12,127.3265934,61.46988145839986,0.48,Hujan Ringan,108.3601063,55.035143175,0.51,Hujan Lebat,197.6505797,2.0,0,Tidak terdefenisi,,,
98.56023274,3.286576564,centroid_82,Stasiun Geofisika Deli Serdang,2012-02-02,121.0369906,79.18261095190013,0.65,Hujan Lebat,175.5307099,55.557038679999984,0.32,Hujan Ringan,197.6505797,22.0,0,Tidak terdefenisi,,,
